DATAFLOW,CSE_REG_DIST_LOC: Region District Locality,CSE_SEX: Sex,CSE_FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,CSE_OBS_STATUS: Observation Status,CSE_OBS_NOTE: Observation Note
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,F: Females,A: Annual,2019-A1,939,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,F: Females,A: Annual,2020-A1,949,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2005-A1,617,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2006-A1,643,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2007-A1,670,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2008-A1,699,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2009-A1,728,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2010-A1,751,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2011-A1,779,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2012-A1,785,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2013-A1,791,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2014-A1,812,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2015-A1,823,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2016-A1,832,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2017-A1,880,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2018-A1,920,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2019-A1,985,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,M: Males,A: Annual,2020-A1,997,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2005-A1,1243,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2006-A1,1294,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2007-A1,1349,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2008-A1,1407,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2009-A1,1466,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2010-A1,1516,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2011-A1,1574,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2012-A1,1591,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2013-A1,1607,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2014-A1,1645,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2015-A1,1665,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2016-A1,1683,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2017-A1,1757,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2018-A1,1830,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2019-A1,1924,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01165: 01165 - Xghajra,T: Total,A: Annual,2020-A1,1946,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2005-A1,119355,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2006-A1,119073,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2007-A1,119278,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2008-A1,119732,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2009-A1,120197,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2010-A1,120036,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2011-A1,120343,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2012-A1,122954,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2013-A1,126980,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2014-A1,133052,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2015-A1,138687,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2016-A1,143773,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2017-A1,151664,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2018-A1,160173,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2019-A1,170220,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,T: Total,A: Annual,2020-A1,171606,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2005-A1,58864,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2006-A1,58792,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2007-A1,58884,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2008-A1,59163,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2009-A1,59364,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2010-A1,59166,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2011-A1,59276,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2012-A1,60666,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2013-A1,63091,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2014-A1,66600,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2015-A1,69778,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2016-A1,72424,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2017-A1,76988,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2018-A1,82186,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2019-A1,88625,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,M: Males,A: Annual,2020-A1,89747,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2005-A1,60491,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2006-A1,60281,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2007-A1,60394,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2008-A1,60569,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2009-A1,60833,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2010-A1,60870,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2011-A1,61067,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2012-A1,62288,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2013-A1,63889,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2014-A1,66452,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2015-A1,68909,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2016-A1,71349,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2017-A1,74676,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2018-A1,77987,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2019-A1,81595,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC012: 012 - Northern Harbour,F: Females,A: Annual,2020-A1,81859,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2005-A1,8272,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2006-A1,8220,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2007-A1,8211,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2008-A1,8211,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2009-A1,8222,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2010-A1,8203,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2011-A1,8203,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2012-A1,8193,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2013-A1,8148,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2014-A1,8110,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2015-A1,8111,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2016-A1,8131,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2017-A1,8153,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2018-A1,8214,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2019-A1,8326,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,F: Females,A: Annual,2020-A1,8311,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2005-A1,16561,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2006-A1,16472,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2007-A1,16448,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2008-A1,16459,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2009-A1,16470,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2010-A1,16395,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2011-A1,16385,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2012-A1,16332,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2013-A1,16272,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2014-A1,16207,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2015-A1,16206,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2016-A1,16324,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2017-A1,16500,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2018-A1,16801,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2019-A1,17287,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,T: Total,A: Annual,2020-A1,17240,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2005-A1,8289,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2006-A1,8252,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2007-A1,8237,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2008-A1,8248,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2009-A1,8248,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2010-A1,8192,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2011-A1,8182,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2012-A1,8139,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2013-A1,8124,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2014-A1,8097,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2015-A1,8095,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2016-A1,8193,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2017-A1,8347,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2018-A1,8587,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2019-A1,8961,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01206: 01206 - Qormi,M: Males,A: Annual,2020-A1,8929,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2005-A1,10988,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2006-A1,10922,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2007-A1,10923,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2008-A1,10937,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2009-A1,10970,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2010-A1,10953,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2011-A1,10975,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2012-A1,11026,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2013-A1,11089,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2014-A1,11217,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2015-A1,11357,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2016-A1,11517,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2017-A1,11789,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2018-A1,12060,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2019-A1,12393,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,F: Females,A: Annual,2020-A1,12445,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2005-A1,10887,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2006-A1,10830,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2007-A1,10813,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2008-A1,10827,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2009-A1,10830,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2010-A1,10760,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2011-A1,10741,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2012-A1,10740,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2013-A1,10897,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2014-A1,11161,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2015-A1,11301,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2016-A1,11517,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2017-A1,11781,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2018-A1,12296,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2019-A1,13070,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,M: Males,A: Annual,2020-A1,13345,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2005-A1,21875,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2006-A1,21752,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2007-A1,21736,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2008-A1,21764,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2009-A1,21800,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2010-A1,21713,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2011-A1,21716,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2012-A1,21766,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2013-A1,21986,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2014-A1,22378,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2015-A1,22658,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2016-A1,23034,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2017-A1,23570,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2018-A1,24356,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2019-A1,25463,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01214: 01214 - Birkirkara,T: Total,A: Annual,2020-A1,25790,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2005-A1,7090,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2006-A1,7059,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2007-A1,7056,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2008-A1,7066,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2009-A1,7078,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2010-A1,7052,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2011-A1,7056,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2012-A1,7315,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2013-A1,7734,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2014-A1,8512,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2015-A1,9184,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2016-A1,9806,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2017-A1,10784,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2018-A1,11669,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2019-A1,12816,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,T: Total,A: Annual,2020-A1,13021,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,M: Males,A: Annual,2005-A1,3509,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01221: 01221 - Gzira,M: Males,A: Annual,2006-A1,3505,,
